hour,ops,channel,customer_id,customer_at,partner_at,frt_min,sla_ok,customer_msg,partner_msg,channel_url
10,True,5bb8edf0843d6add1203850508b7,Customer_3751084,10:56:01,10:58:28,2.4,True,잘되는집 반포장으로 진행하려 하는데 출발지 중문(미닫이)를 달아야하는데 가능할까요?,영상 & 상담내용에 없는 추가 질문일까요?,sendbird_group_channel_384615716_156d37e11f635bb8edf0843d6add1203850508b7
11,True,651aaf0207330a8898c824b4cd5b,Customer_3074478,11:04:00,11:05:23,1.4,True,네 감사합니다,네 잠시만 기다려주세요.ㅜ,sendbird_group_channel_249881658_1f15f075ba73651aaf0207330a8898c824b4cd5b
11,True,519a4bb2bed7cab7be54d7533c7f,Customer_1195815,11:11:40,11:17:58,6.3,False,안녕하세요 10시에 안오셔서요,안녕하세요.,sendbird_group_channel_209709691_087189f87fd8519a4bb2bed7cab7be54d7533c7f
11,True,7e90333b7f5aeb3fa15d320fe2a3,Customer_1113232,11:26:26,11:28:27,2.0,True,네 일요닝 오후에 뵙겠습니다,감사합니다. 앱에서도 일정 확인 가능합니다.,sendbird_group_channel_248294440_7628b8ef15d17e90333b7f5aeb3fa15d320fe2a3
11,True,9fc808d55ff46e0dca2ddf3151b6,Customer_3755728,11:32:54,11:35:55,3.0,False,이미 11시가 지났는데요. 전화도 없었고 방문견적취소해주세요,아.. 죄송합니다. 관련하여 확인하겠습니다.,sendbird_group_channel_385218001_7ed6b29fdea39fc808d55ff46e0dca2ddf3151b6
11,True,81cd5bc915c6818dcf7e59c75c69,Customer_2970739,11:41:49,11:43:04,1.3,True,"하루 보관이사 비용, 10월2일 상차하고 10월 3일 하차.정리하면 추가비용이 얼마나 드는지 확인 부탁합니다.","안녕하세요,. 보관을 하루로 진행한다면 보관비용은 보통 서비스로 제공하게 됩니다 대신 차에서 보관하게 됩니다.",sendbird_group_channel_209709691_ecdce293eaa081cd5bc915c6818dcf7e59c75c69
12,True,1cd6ddc3edea6bce099a554ff4c4,Customer_3754040,12:01:52,12:07:12,5.3,False,이사 예정일을 8/9(일)로 변경합니다.,변경도와드릴게요,sendbird_group_channel_384986522_303b5da45b681cd6ddc3edea6bce099a554ff4c4
12,True,52096062a4ef6ebdfa6cc046734f,Customer_3754568,12:05:56,12:07:07,1.2,True,죄송한데 일정 취소되어 예약 취소 부탁드립니다,네 취소로 돕겠습니다.,sendbird_group_channel_385054711_5bcfb5b95c6852096062a4ef6ebdfa6cc046734f
12,True,f6a6c440ac5c910ffae1e1875fdb,Customer_3753190,12:19:45,12:22:39,2.9,True,경유이사라 일정에 문제가 생겨 취소해야할것같습니다. 죄송합니다.,넵 취소로 돕겠습니다.,sendbird_group_channel_209709691_7e9059ee0981f6a6c440ac5c910ffae1e1875fdb
12,True,77c4c332ed5a8ab8708cea88be27,Customer_3750963,12:19:50,12:23:41,3.8,False,아 4군데 견적준다하셔서 기다리고있는데 3군데가 끝인가봐용 ㅠ,"안녕하세요, 현재는 3건 제공해드렸습니다. 견적은 계속 노출중이어서 추가로 들어오는대로 전달드릴게요!",sendbird_group_channel_209709691_98f088d5d8d777c4c332ed5a8ab8708cea88be27
12,True,e7bd8254cdc7d3881b584128d557,Customer_3754500,12:22:24,12:23:48,1.4,True,2군데가 끝인가요?,"안녕하세요, 현재는 2건 제공해드렸습니다. 견적은 계속 노출중이어서 추가로 들어오는대로 전달드릴게요!",sendbird_group_channel_209709691_f554cc391eeae7bd8254cdc7d3881b584128d557
12,True,a2fb1ad6de0014e988d793d760b5,Customer_3743655,12:28:25,12:29:27,1.0,True,조금더 고민할게요~,넵 그러면 유효기간 5일 연장돕겠습니다.,sendbird_group_channel_383084984_7616d8076231a2fb1ad6de0014e988d793d760b5
12,True,24e49688112296143a561aa3deba,Customer_2877270,12:29:56,12:31:08,1.2,True,7톤으로 안될경우 차량 추가금 발생하나요??,✅ [추가 비용 걱정 없는 미소방문 견적]  미소방문 서비스로 제공되는 견적들은 추가 금액이 없는 정확한 견적입니다 😊  플래너가 방문 시 촬영,sendbird_group_channel_215674430_510702fb6c7f24e49688112296143a561aa3deba
12,True,2a669245e7866ecc44a27856d7f3,Customer_3751995,12:38:08,12:40:00,1.9,True,네 그러면 저기서 세금 10프로를 포함한 가격으로 생각해야하나요?,💳 [계약 및 결제 안내]  📱 앱에서 쉽게 계약하기 미소 홈 → 예약내역(이사) → 견적서 → 계약하기  계약과 결제는 2단계로 진행됩니다 😊,sendbird_group_channel_209709691_8652a224a4e92a669245e7866ecc44a27856d7f3
12,True,54e40c8c5756bf7af1ed3689ccc6,Customer_3750072,12:39:32,12:40:38,1.1,True,"안녕하세요, 짐도리이사로 진행하려고 합니디~",💳 [계약 및 결제 안내]  📱 앱에서 쉽게 계약하기 미소 홈 → 예약내역(이사) → 견적서 → 계약하기  계약과 결제는 2단계로 진행됩니다 😊,sendbird_group_channel_384477778_a86ee140dbaa54e40c8c5756bf7af1ed3689ccc6
12,True,6bbb5b5b8f91e33c349419c954f1,Customer_3741887,12:42:31,12:50:29,8.0,False,안녕하세요 매니저님,어떤 업체 확인 도와드릴까요,sendbird_group_channel_209709691_d98f202e47306bbb5b5b8f91e33c349419c954f1
12,True,e1d40b192e31aadd9524e613da09,Customer_3753832,12:53:15,12:56:00,2.7,True,안녕하세요 견적 잘 받아보았습니다 타업체에서 진행하기로 하였습니다 다음에 좋은 기회로 뵈었음 합니다 감사합니다 ^^,주문 취소 처리 도와드리겠습니다 🙏  더 만족스러운 서비스를 드리지 못해 아쉽습니다. 미소를 통해 받으신 견적이 이사업체 선정에 도움이 되셨길 ,sendbird_group_channel_209709691_172606076984e1d40b192e31aadd9524e613da09
12,True,8b9fa74e2b4c8866b83b88792232,Customer_3738306,12:58:31,13:07:41,9.2,False,최소합니다,네 취소로 돕겠습니다,sendbird_group_channel_209709691_4c68923824da8b9fa74e2b4c8866b83b88792232
13,True,1bb206cd84b26d8c2556665051ba,Customer_3746174,13:05:41,13:13:33,7.9,False,견적비용 조율이 필요해요. 경유지를 뺀 가격으로 다시 받고 싶습니다.,"잠시 다른 건으로 확인 중에 있으나 관련 내용을 빠르게 확인하여 답변드리도록 하겠습니다,",sendbird_group_channel_383909912_17348fa93dbf1bb206cd84b26d8c2556665051ba
13,True,51b4cef63b70de04c06b2b53dde8,Customer_3636894,13:06:09,13:14:44,8.6,False,1,유효기간 5일 늘리겠습니다,sendbird_group_channel_369549953_359182da217c51b4cef63b70de04c06b2b53dde8
13,True,085b3744febe9d1e0cf3fd3a1342,Customer_3446023,13:07:56,13:13:09,5.2,False,네 확인했습니다 근데 너무 비싸서 안하겠습니다,주문을 취소로 돕겠습니다.,sendbird_group_channel_331810886_10e889237846085b3744febe9d1e0cf3fd3a1342
13,True,68a5de854d7f9697a624ede03cd9,Customer_3433866,13:10:09,13:15:00,4.8,False,조금 더 고민 해보겠습니다~,유효기간 5일 늘려놓겠습니다.,sendbird_group_channel_209709691_e3efb47edb8668a5de854d7f9697a624ede03cd9
13,True,646523e07514269ba3835f1cb08a,Customer_3653278,13:29:22,13:29:57,0.6,True,리뷰작성한걸 없에고싶은데 어떻게하는지 몰라서 문의합니다,수정방법을 확인 후 안내할게요,sendbird_group_channel_370731583_48a68fb0349e646523e07514269ba3835f1cb08a
13,True,23d6fbf6fa90093cdff6742006df,Customer_3746403,13:41:36,13:48:54,7.3,False,촬영하신 영상이랑 있으니까 다음달쯤 다시 알아봐 주실수 있나요?,아 그럼 일단 취소로 도와드릴게요.,sendbird_group_channel_209709691_8d263a52f3cc23d6fbf6fa90093cdff6742006df
13,True,a68b8326a52e8dd4539f982786ec,Customer_3692712,13:43:55,13:50:20,6.4,False,도착지는 사다리 안돼요.,그럼 도착지는 엘베는 가능함가요,sendbird_group_channel_375339682_542c784a365ba68b8326a52e8dd4539f982786ec
14,True,f4dbcf42e4e916c72761da90dbd2,Customer_3693626,14:09:39,14:14:13,4.6,False,방문견적 일정 더 빠르게도 될까요,언제로 도와드릴까요,sendbird_group_channel_209709691_2a7178b84e47f4dbcf42e4e916c72761da90dbd2
14,True,22108433e3fc315a77b1931502f7,Customer_3694619,14:27:11,14:29:41,2.5,True,이사몰로지스 계약했습니다,감사합니다.,sendbird_group_channel_375688790_e4a9259d17d022108433e3fc315a77b1931502f7
14,True,e21f835ab7c03a0a31355dcacd44,Customer_3750312,14:29:37,14:30:51,1.2,True,견적 잘 받았습니다.   오늘 다른곳에서 이사업체와 계약했습니다.  알아봐주셔서 감사합니다.,주문 취소 처리 도와드리겠습니다 🙏  더 만족스러운 서비스를 드리지 못해 아쉽습니다. 미소를 통해 받으신 견적이 이사업체 선정에 도움이 되셨길 ,sendbird_group_channel_384513733_a34730311be3e21f835ab7c03a0a31355dcacd44
14,True,03244feb1d96ce3545b50264ec4c,Customer_3752134,14:33:21,14:39:18,6.0,False,네 연락주셔서 감사합니다,감사합니다.,sendbird_group_channel_384759935_4282cb8dd40503244feb1d96ce3545b50264ec4c
15,True,0eefa430186f1ff964f4a949176c,Customer_495979,15:05:16,15:05:39,0.4,True,6일입니다ᆢ,넵  ■ 방문 일정   · 날짜: 2026-08-06 (목)   · 시간: 10:00 ~ 11:00 ,sendbird_group_channel_122114609_11c8a3ed141e0eefa430186f1ff964f4a949176c
15,True,3cf37af9c95e5208e4a8bb384d9a,Customer_3753554,15:19:40,15:26:26,6.8,False,내일 몇시에 방문하시는건가요?,■ 방문 일정   · 날짜: 2026-08-01 (토)   · 시간: 13:00 ~ 14:00,sendbird_group_channel_209709691_f4b099c9e6093cf37af9c95e5208e4a8bb384d9a
15,True,f6c485deb1560b3844d0eadf58b3,Customer_3742434,15:24:09,15:26:50,2.7,True,네 추가비용관련 확인부탁드릴게있습니다  매매 당일이라 짐푸는시간 지연이 있으면 추가금이 나오게되는지 확인  정수기 에어컨 등 설치업체나 기사님을,안녕하세요.,sendbird_group_channel_209709691_2384622faff1f6c485deb1560b3844d0eadf58b3
15,True,40b7049f8de0c11c132c3de79ec7,Customer_3756373,15:33:40,15:37:47,4.1,False,안녕하세요 견적요청 취소부탁드려요,취소로 돕겠습니다.,sendbird_group_channel_209709691_662a700f4e0740b7049f8de0c11c132c3de79ec7
15,True,359b38f2e21a03cf3515ce6437da,Customer_3747125,15:34:06,15:34:48,0.7,True,앗 혹시 계약 하려고 했는데 베테랑은 그날 예약이 이미 된걸까요?? ㅠㅠ,잠시만요. 확인하겠습니다.,sendbird_group_channel_384053910_64bc86cda646359b38f2e21a03cf3515ce6437da
15,True,6bbb5b5b8f91e33c349419c954f1,Customer_3741887,15:44:20,15:44:33,0.2,True,네 연장 부탁드려요 합동도 끝났군요,3일연장 드리도록 하겠습니다.,sendbird_group_channel_209709691_d98f202e47306bbb5b5b8f91e33c349419c954f1
15,True,320cbb4dfd44217f2332cb4fb984,Customer_3752760,15:56:41,16:06:59,10.3,False,네 확인했습니다! 도착지 사다리차 여부 가능에도 가능으로 써있던데 그럼 직접 가서 방문확인을 해서 가능하다고 적어두신거겠죠? 그리고 견적서에 나,네 확인하고 연락드링게요,sendbird_group_channel_384821715_93e959856ca1320cbb4dfd44217f2332cb4fb984
15,True,a00b62429bbd7a83dff47a02c3ea,Customer_3735766,15:57:50,16:06:46,8.9,False,9월10일 이사하는 사람입니다 들어가는 잠실아파트 집 세탁실 폭이 좁아서 문짝이 아닌 문틀을 제거해야하는데  추가비용 드릴테니 이부분을 해주실 ,가능여부를 확인할게요,sendbird_group_channel_209709691_28db5d41453ba00b62429bbd7a83dff47a02c3ea
16,True,60f91a7e721b0699b07047ff64ae,Customer_3749603,16:03:13,16:05:29,2.3,True,안녕하세요 내일 오후3-4시 사이에 오시는걸까요? 아직 연락이 없으셔서요! 좀 더 일찍은 힘드실까요?,앱에서 시간을 확인하실 수 있어요,sendbird_group_channel_209709691_f7760b1a4df560f91a7e721b0699b07047ff64ae
16,True,c1837622bf0f67fb023e02422640,Customer_632040,16:29:53,16:30:49,0.9,True,"안녕하시요, 견적서 확인했는데 식대가 포함인가요?","식대는 포함아닙니다. 고객님꼐서는 식대는 제공할 의무 없습니다,",sendbird_group_channel_209709691_f221260e1689c1837622bf0f67fb023e02422640
16,True,8d1fcb34ba59c12bac36d78f214d,Customer_3748462,16:35:04,16:36:04,1.0,True,운반이 사다리가 될지 안될지 모릅니다. 관리사무소에 자세한건 확인하셔야 합니다. 입주민들은 안된다고 하셨어요,"안녕하세요, 저희는 견적 플랫폼 서비스여서요.  해당 관리사무실에 직접 전화하셔서 정확한 운반방식을 확인해서 알려주실 수 잇을까요?",sendbird_group_channel_384254886_fa2235048fa18d1fcb34ba59c12bac36d78f214d
16,True,13dcc8341d5684c309c0c993cc3d,Customer_3756461,16:42:59,16:47:35,4.6,False,"인테리어 공사 후 보관이사예정입니다. 9월15일에 전출, 10월6일에 전입일정입니다. 혹시 내일 방문도 가능하실까요?",안녕하세요.  견적 관련내용은 방문하시는 플래너에게 모두 전달해주시면 감사드리겠습니다.,sendbird_group_channel_385335668_9772b019778813dcc8341d5684c309c0c993cc3d
16,True,a68b8326a52e8dd4539f982786ec,Customer_3692712,16:57:23,16:57:55,0.5,True,엘베만 가능하다네요.,네 감사합니다.,sendbird_group_channel_375339682_542c784a365ba68b8326a52e8dd4539f982786ec
16,True,ab5ca7228cceac13cd3f2587f98c,Customer_3746551,16:57:27,16:58:57,1.5,True,다른곳에서 진행하게되었습니다 주문 취소해주세요 ~,주문 취소 처리 도와드리겠습니다 🙏  더 만족스러운 서비스를 드리지 못해 아쉽습니다. 미소를 통해 받으신 견적이 이사업체 선정에 도움이 되셨길 ,sendbird_group_channel_383951971_33faebd89f6cab5ca7228cceac13cd3f2587f98c
16,True,51ab74630fd4e01622a2d207b058,Customer_3749747,16:58:24,16:59:50,1.4,True,"안녕하세요, 장안익스프레스 보험가입여부 확인 한번만 할께요. 가입되어있는곳이 맞을까요?","견적 금액, 뭐가 포함된 건지 궁금하셨죠? 😊  항목별 상세 내역부터 업체 수준까지 한번에 확인할 수 있어요!  📱앱 > 이사 > 견적서 > 원",sendbird_group_channel_209709691_d17028c0372351ab74630fd4e01622a2d207b058
17,True,847dd65083758d503d2e15e2a003,Customer_3406217,17:13:37,17:15:30,1.9,True,안녕하세요 혹시 예약시간 변경 가능하실까요,확인하겠습니다.,sendbird_group_channel_260869591_6eb248600ef7847dd65083758d503d2e15e2a003
